Brand,Date,Source,Screenname,Display Name,Sentiment,Content,Created Date/Time,Closed Date/Time,Link,Gender,City,State,Country,Retweet Count,Favorite Count,Followers Count,Location,Comments,Likes,Shares,Verified Account,Post Type,Agent Ticket ID,Email Ticket ID,Email Ticket Assigned To,Email Ticket Status,Sub-Source,Ratings,Note1,Note2,Note3,Forums Response Comment,Forums Response By,Forums Response Time,Business Location,App Version,Device Name,Os Version,Others,Category,SubCategory,PostType,Rating,General
PayNearBy,2024-03-11,Twitter.com,PayNearby,PayNearby 🇮🇳,Neutral,"@AdvIshulodhi नमस्ते Ishu, इसे हमारे ध्यान में लाने के लिए धन्यवाद। हमने आपके समस्या की पूरी जानकारी आपके DM/Inbox पर साझा की है, कृपया अपना DM check करें। ये लिंक पर क्लिक करें आप DM चेक कर सकते हैं: https://t.co/5BjbPnALSa 
धान्यावद।",2024-03-11 14:41:19,,https://twitter.com/PayNearby/status/1767116078214226232,,,,,0,0,6019,"Mumbai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-11,Twitter.com,PayNearby,PayNearby 🇮🇳,Neutral,"@AbulKal18431026 Namaste Abul Kalam, isse hamaare dhyaan mein lane ke liye dhanyavaad. Humne aapke samasya ki puri jankari aapke DM/Inbox par saajha ki hai, kripaya apna DM jaachein. Yeh link par click kare aap DM check kar sakte hai: https://t.co/5BjbPnALSa 
Dhanyavad.",2024-03-11 13:31:29,,https://twitter.com/PayNearby/status/1767098505284264087,,,,,0,0,6019,"Mumbai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-11,Twitter.com,MDSANJARAL77218,MD SANJAR ALAM,Neutral,@PayNearby Call me,2024-03-11 12:18:10,,https://twitter.com/MDSANJARAL77218/status/1767080054453067957,Male,,,,0,0,1,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-11,Twitter.com,chennaipresnews,chennaipressnews,Neutral,"𝙃𝙚𝙖𝙙𝙡𝙞𝙣𝙚𝙨: 45% of women report availing benefits from government-backed schemes: PayNearby Women Financial Index

For more news, click:
https://t.co/2i14dlqiSS https://t.co/s9eU9OPKLq",2024-03-11 11:09:08,,https://twitter.com/chennaipresnews/status/1767062683587903644,,,,,0,0,584,"Chennai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-10,Twitter.com,Avinashsona007,Avinash Sona 007,Neutral,@PayNearby Bahut Chor Company hai re tum log ka sabka paisa kha ja rahe ho koi ek rahe to samjh aata hai jiska dekho paisa hi kha rahe tum log mein bhi tum log ki company ka service lena chahta tha lekin tweet padha bahut logo ka play store pe bhi log apna paisa mang rahe,2024-03-10 23:21:29,,https://twitter.com/Avinashsona007/status/1766884594786443428,Male,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-10,Twitter.com,AdvIshulodhi,ISHU LODHI,Positive,"@PayNearby 
Hello sir
मैं आपकी कम्पनी का डिस्ट्रीब्यूटर हु ओर आपकी कम्पनी द्वारा बिलकुल भी सपोर्ट नहीं किया जा रहा है Rm को कॉल करो तो rm कॉल नहीं उठाते हैं ओर हेल्प लाइन नंबर पर बोलते हैं RM से बात करो
आपकी ऐसी सहायता के लिए धन्यवाद
ईशु लोधी
8435231146",2024-03-10 17:01:01,,https://twitter.com/AdvIshulodhi/status/1766788847319577037,Male,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-10,Twitter.com,MDSANJARAL77218,MD SANJAR ALAM,Negative,@PayNearby  paynearby se call kar k kya kya puch rha the ki Mera account hank kar rha the samjh nhi AA rha hai Mera problem hai  location errer 1 dekha rha hai https://t.co/aLkq9xsJXB,2024-03-10 16:51:00,,https://twitter.com/MDSANJARAL77218/status/1766786327318831277,Male,,,,0,0,1,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-10,Twitter.com,army38604603,Ahmad,Neutral,@AbulKal18431026 @PayNearby Uff,2024-03-10 15:45:42,,https://twitter.com/army38604603/status/1766769893196919267,Male,,,,0,0,15,"पूर्णिया, भारत",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-10,Twitter.com,Manicka78422116,Manickavasagam Rangasamy,Neutral,45% of women report availing benefits from govt-backed schemes: PayNearby Financial Index https://t.co/KNufxtIDRC @PayNearby,2024-03-10 14:05:25,,https://twitter.com/Manicka78422116/status/1766744657797546158,Male,,,,0,0,4,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-10,Twitter.com,AnushkaS_,Anushka Sharma,Positive,"#InternationalWomensDay | 76% of working women across metro and tier 1 cities express a keen interest in starting their own businesses: @indialends report

Over 63% of women in India aspire to venture into entrepreneurship: @PayNearby's Women Financial Index (PWFI) 

@_ritusingh… https://t.co/1WzyM52kea",2024-03-10 12:15:44,,https://twitter.com/AnushkaS_/status/1766717053837230512,Female,,,,0,0,151,"New delhi, india",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-10,Twitter.com,AbulKal18431026,Abul Kalam,Negative,@PayNearby kya Mera problems solve nhi hoga kya 1 year se prasaan hai nhi hum paynearby nhi chala payega https://t.co/7IoDGzLUN9,2024-03-10 07:23:22,,https://twitter.com/AbulKal18431026/status/1766643477134360657,Male,,,,0,0,2,"Bihar, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,youtube.com,ONLINE MITRA,ONLINE MITRA,Negative,AEPS SBI BIG ISSUE || SPICE MONEY PAYNEARBY RAPI PAY FINO PAYMENT BANK SBI,2024-03-09 23:59:27,,https://www.youtube.com/watch?v=NjbH8lv8rXA,,,,,0,0,0,,0,0,0,,Post,,,,,,,,,,,,,,,,,,,Complaint,,,
PayNearBy,2024-03-09,Facebook.com,FB User,FB User,Positive,"Rinku Kumar Attention Attention Attention

Jitne bhi fintech company hai, like spice money paynearby, usmein dmt ki limit ek mobile number se 4/5 lk rupees hona chahie.
Aur aeps iski limit 30000 hona chahie all in one month,or five time limit hona chahie. Nahin to jitne bhi BC agent hai unki business धीरे-धीरे band Ho jaega aur isase India mein economic bahut bada problem hoga, aur UN employment generate hoga. Bekar ki sankhya badh jaenge isase India ki economic status kharab ho jaega bc bekar Ho jaenge. Aur fintech company mein upi facility Lana chahie. Taki logon Ko transaction karne mein aur aasan Ho.
Plz NPCI work on it.  

As a feedback Maine yah share ki hai npci may or suggestion bhi right ki hai PM suggestion portal por. Plz BC write NPCI OR PM SUGGESTION PORTAL. Then all bc can work normallly",2024-03-09 23:41:24,,https://www.facebook.com/634639855377280/posts/803432851831312?comment_id=1331168810885522,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,Twitter.com,PayNearby,PayNearby 🇮🇳,Neutral,"@AbulKal18431026 Namaste Abul Kalam, isse hamaare dhyaan mein lane ke liye dhanyavaad. Humne aapke samasya ki puri jankari aapke DM/Inbox par saajha ki hai, kripaya apna DM jaachein. Yeh link par click kare aap DM check kar sakte hai: https://t.co/5BjbPnALSa 
Dhanyavad.",2024-03-09 19:04:39,,https://twitter.com/PayNearby/status/1766457574189146398,,,,,0,0,6010,"Mumbai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,Twitter.com,AbulKal18431026,Abul Kalam,Neutral,@PayNearby  mera number hai 6204015742 sir please 😭 https://t.co/4KOHQPQ62R,2024-03-09 18:17:41,,https://twitter.com/AbulKal18431026/status/1766445753780863439,Male,,,,0,0,2,"Bihar, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,Facebook.com,FB User,FB User,Positive,"Jitne bhi fintech company hai, like spice money paynearby, usmein dmt ki limit ek mobile number se 4/5 lk rupees hona chahie.
Aur aeps iski limit 30000 hona chahie all in one month,or five time limit hona chahie. Nahin to jitne bhi BC agent hai unki business धीरे-धीरे band Ho jaega aur isase India mein economic bahut bada problem hoga, aur UN employment generate hoga. Bekar ki sankhya badh jaenge isase India ki economic status kharab ho jaega bc bekar Ho jaenge. Aur fintech company mein upi facility Lana chahie. Taki logon Ko transaction karne mein aur aasan Ho.
Plz NPCI work on it.  

As a feedback Maine yah share ki hai npci may or suggestion bhi right ki hai PM suggestion portal por. Plz BC write NPCI OR PM SUGGESTION PORTAL. Then all bc can work normallly",2024-03-09 18:15:28,,https://www.facebook.com/634639855377280/posts/804767641697833?comment_id=950244170064240,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,Facebook.com,FB User,FB User,Positive,"Jitne bhi fintech company hai, like spice money paynearby, usmein dmt ki limit ek mobile number se 4/5 lk rupees hona chahie.
Aur aeps iski limit 30000 hona chahie all in one month,or five time limit hona chahie. Nahin to jitne bhi BC agent hai unki business धीरे-धीरे band Ho jaega aur isase India mein economic bahut bada problem hoga, aur UN employment generate hoga. Bekar ki sankhya badh jaenge isase India ki economic status kharab ho jaega bc bekar Ho jaenge. Aur fintech company mein upi facility Lana chahie. Taki logon Ko transaction karne mein aur aasan Ho.
Plz NPCI work on it.  

As a feedback Maine yah share ki hai npci may or suggestion bhi right ki hai PM suggestion portal por. Plz BC write NPCI OR PM SUGGESTION PORTAL. Then all bc can work normallly",2024-03-09 18:15:12,,https://www.facebook.com/634639855377280/posts/804939111680686?comment_id=288823680728153,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,Twitter.com,AbulKal18431026,Abul Kalam,Negative,@PayNearby kya Mera problems solve nhi hoga kya 1 year se prasaan hai nhi hum paynearby nhi chala payega https://t.co/T4ObxvbQ8Z,2024-03-09 18:14:10,,https://twitter.com/AbulKal18431026/status/1766444870636601647,Male,,,,0,0,2,"Bihar, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,Twitter.com,AbulKal18431026,Abul Kalam,Neutral,@PayNearby https://t.co/T5R5ajSykP,2024-03-09 18:02:19,,https://twitter.com/AbulKal18431026/status/1766441887320379651,Male,,,,0,0,2,"Bihar, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,Twitter.com,AbulKal18431026,Abul Kalam,Neutral,"@MDSANJARAL77218 Namaste Md Sanjar, isse hamaare dhyaan mein lane ke liye dhanyavaad. Humne aapke samasya ki puri jankari aapke DM/Inbox par saajha ki hai, kripaya apna DM jaachein. Yeh link par click kare aap DM check kar sakte hai: https://t.co/5BjbPnALSa 
Dhanyavad.",2024-03-09 17:59:40,,https://twitter.com/AbulKal18431026/status/1766441219843092719,Male,,,,0,0,2,"Bihar, india",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,Twitter.com,AbulKal18431026,Abul Kalam,Negative,"@PayNearby kya Mera problems solve nhi hoga kya 1 year se prasaan hai nhi hum paynearby nhi chala payega,😭 https://t.co/8vPqHU6xO4",2024-03-09 17:57:25,,https://twitter.com/AbulKal18431026/status/1766440655986057487,Male,,,,0,0,2,"Bihar, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,youtube.com,@PayNearby,@PayNearby,Neutral,"Hi Sir, thank you for bringing this to our attention. We request you to do the transaction from your base location only within a 10 km radius. If you still face the same error request you to share a complaint in the PayNearby application in the 'complaint and inquiry' section with the error screenshot. Our team will check it and update you within 24-48 working hours. For further assistance share your registered mobile number here: https://bit.ly/PayNearbyInbox
Thanks. ",2024-03-09 13:25:34,,https://www.youtube.com/watch?v=3KoC591s-TI&lc=UgzRJSBsX6mtT0mPLqF4AaABAg.A0k_P9EoamKA0knpUgdpjz,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,youtube.com,@PayNearby,@PayNearby,Neutral,"Namaste Raja Vikash, isse hamaare dhyaan mein lane ke liye dhanyavaad. Aapko batana chahenge ki face authentification service filhal kuch selected banks ke saath he available hai. Jese Kotak Bank, ICICI Bank, RBL Bank, HDFC Bank aur Airtel Payment Bank. Agar aap other banks ke saath transaction karte ho to aapko error aata hai, kripaya iske sambandhit update ke liye wait kare. Adhik jankari ke liye apna registered mobile number share kare yaha: https://bit.ly/PayNearbyInbox 
Dhanyavad. ",2024-03-09 13:15:02,,https://www.youtube.com/watch?v=aXENj6uhDBE&lc=UgyljWFRD3nrdmSL6DJ4AaABAg.A0iy0KJddjKA0kmcOY_Sb9,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,youtube.com,@PayNearby,@PayNearby,Neutral,"Hi Anmol, we are elated to hear your review. Thank you for bringing positivity & good vibes. We also appreciate you for being #DigitalPradhan & empowering your community. For updates join our Telegram Channel link available here: https://bit.ly/PayNearbyInbox. 
Thanks.",2024-03-09 12:47:32,,https://www.youtube.com/watch?v=lLRD2U_iiBA&lc=Ugz8jNllnac6ZFiG7_p4AaABAg.A0jBZX2txCdA0kjTwnen0-,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,youtube.com,@PayNearby,@PayNearby,Neutral,"नमस्कार Jay Kumar, हम इसकी सराहना करते हैं यदि आप थोड़ा और लिख सकते हैं और यह निश्चित रूप से हमें आपकी बेहतर सेवा करने के लिए खुद को बेहतर बनाने में मदद करेगा। आप अपने प्रश्न को अपने registered number के साथ साझा कर सकते हैं: https://bit.ly/PayNearbyInbox
धन्यवाद।",2024-03-09 11:41:31,,https://www.youtube.com/watch?v=lLRD2U_iiBA&lc=UgxvQeAKV_oUYA7_gol4AaABAg.A0iKNX9Z3zTA0kbvRlWP2c,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,youtube.com,@PayNearby,@PayNearby,Neutral,"Hi Sir, thanks for reaching out to us. If you have any specific concerns please share your query with your registered no. here: https://bit.ly/PayNearbyInbox
Thanks.",2024-03-09 11:39:43,,https://www.youtube.com/watch?v=lLRD2U_iiBA&lc=Ugyojzvtd5rsr7Atldd4AaABAg.A0iD_hQLLkNA0kbiExuvNQ,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,youtube.com,@rambabitavlogs9122,@rambabitavlogs9122,Negative,My self I have already I'd but still I can't used location problem,2024-03-09 11:19:30,,https://www.youtube.com/watch?v=3KoC591s-TI&lc=UgzRJSBsX6mtT0mPLqF4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,youtube.com,@rajnandanmandal7177,@rajnandanmandal7177,Neutral,Q ni Lena chahiye I'd yes Bank ka I'd achha service hai eska,2024-03-09 10:13:57,,https://www.youtube.com/watch?v=3KoC591s-TI&lc=UgwBKC2iu7IxBZqkxn54AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-09,youtube.com,PayNearby - Official Channel,PayNearby - Official Channel,Neutral,"Upskilling and sustainable livelihood for women across Bharat, partnership announcement with RASCI",2024-03-09 00:06:08,,https://www.youtube.com/watch?v=lLRD2U_iiBA,,,,,0,0,0,,0,0,0,,Post,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,youtube.com,@anmolhealthfitness8867,@anmolhealthfitness8867,Neutral,👍👍👍,2024-03-08 22:23:13,,https://www.youtube.com/watch?v=lLRD2U_iiBA&lc=Ugz8jNllnac6ZFiG7_p4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,WordpressSearch,Maharashtra Lokmanch,Maharashtra Lokmanch,Positive,45% of women report availing benefits from government-backed schemes: PayNearby Women Financial Index,2024-03-08 20:23:33,,,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,youtube.com,@rajavikashofficial5901,@rajavikashofficial5901,Negative,"Sirf Costomer ka Face Authority hai, Retailer Ko to finger laga hi parta hai, to Bina kisi Device ka kaise hoga transaction 😢",2024-03-08 20:16:05,,https://www.youtube.com/watch?v=aXENj6uhDBE&lc=UgyljWFRD3nrdmSL6DJ4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,youtube.com,@rajavikashofficial5901,@rajavikashofficial5901,Negative,Abhi Sub Banking me Available nahi hai 😢 Face Authority,2024-03-08 20:10:00,,https://www.youtube.com/watch?v=aXENj6uhDBE&lc=UgzarrbVOa43VEfZy-J4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,Twitter.com,RatneshKum50141,Ratnesh Kumar,Neutral,"@PayNearby Sir, Mera AEPS 1 year se kaam nahi kar raha hai, Error ka screenshot attached hai.

Name- Ratnesh Kumar

Mobile Number- 7761007100

Email ID- ratneshjng@gmail.com https://t.co/rd8gJfBY6v",2024-03-08 20:05:25,,https://twitter.com/RatneshKum50141/status/1766110478315741343,Male,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,WordpressSearch,The Financial Express,The Financial Express,Positive,"Towards financial independence: Over 63% of women in Bharat aspire to start their own business, say PayNearby report",2024-03-08 17:42:29,,,,,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,youtube.com,@PayNearby,@PayNearby,Neutral,"Hi Bharti, thank you for sharing this concern with us. We request you to do the transaction from your base location only within a 10 km radius. If you still face the same error then raise a complaint with the error screenshot from the PayNearby application in the 'complaint and inquiry' section. You will get an update within 24-48 working hours. For further assistance share your registered mobile number here: https://bit.ly/PayNearbyInbox 
Thanks.",2024-03-08 16:58:25,,https://www.youtube.com/watch?v=Qq2tBhfeudo&lc=UgwkZbE8xh9SHXJkOlJ4AaABAg.A0iYqbN2kVaA0ibOe2AwdO,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,youtube.com,@bharti2855,@bharti2855,Neutral,Your current location is far from your shop. This service can be offered from your shop. (Error Code - 1),2024-03-08 16:27:25,,https://www.youtube.com/watch?v=Qq2tBhfeudo&lc=UgwkZbE8xh9SHXJkOlJ4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,youtube.com,@bharti2855,@bharti2855,Neutral,Your current location is far from your shop. This service can be offered from your shop. (Error Code - 1),2024-03-08 16:26:43,,https://www.youtube.com/watch?v=lLRD2U_iiBA&lc=Ugy8vJyXJnxfvGihZfZ4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,Twitter.com,Baktesh,Baktesh P. Kamath,Neutral,"#InternationalWomensDay  |Women aged 18-30, followed by 31-40, are the most digitally adept, showing a strong inclination towards financial transactions, shows PayNearby Women Financial Index report

#personalfinance 

https://t.co/EDGfKF6XBJ",2024-03-08 16:17:58,,https://twitter.com/Baktesh/status/1766053237629829250,,,,,0,0,89,"Mumbai, india",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,youtube.com,@bharti2855,@bharti2855,Neutral,Your current location is far from your shop. This service can be offered from your shop. (Error Code - 1),2024-03-08 16:09:53,,https://www.youtube.com/watch?v=pZWcn8JipGo&lc=Ugwn-3ROang0PfF1GlJ4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,youtube.com,@PayNearby,@PayNearby,Neutral,"Hi Shivkumar, thank you for bringing this to our attention. We will surely help you to resolve your concern. Request you to share your detail query and registered mobile number so we can contact you and help you better. Kindly share your details here: https://bit.ly/PayNearbyInbox
Thanks. ",2024-03-08 14:36:25,,https://www.youtube.com/watch?v=lLRD2U_iiBA&lc=Ugxgb42DjIY0D4mKx8Z4AaABAg.A0iCRw3g4oeA0iM8WNf7N2,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,youtube.com,@jaykumar-zl2wf,@jaykumar-zl2wf,Neutral,इसे बैंकिंग क्षेत्र में विस्तार किया गय,2024-03-08 14:20:59,,https://www.youtube.com/watch?v=lLRD2U_iiBA&lc=UgxvQeAKV_oUYA7_gol4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,Twitter.com,CNBCTV18News,CNBC-TV18,Positive,"#InternationalWomensDay | 76% of working women across metro and tier 1 cities express a keen interest in starting their own businesses: @indialends report

Over 63% of women in India aspire to venture into entrepreneurship: @PayNearby's Women Financial Index (PWFI) 

@_ritusingh… https://t.co/1WzyM52kea",2024-03-08 14:17:17,,https://twitter.com/CNBCTV18News/status/1766022866661736939,,,,,0,0,1114600,,0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,Twitter.com,PayNearby,PayNearby 🇮🇳,Neutral,"@MDSANJARAL77218 Namaste Md Sanjar, isse hamaare dhyaan mein lane ke liye dhanyavaad. Humne aapke samasya ki puri jankari aapke DM/Inbox par saajha ki hai, kripaya apna DM jaachein. Yeh link par click kare aap DM check kar sakte hai: https://t.co/5BjbPnALSa 
Dhanyavad.",2024-03-08 14:15:46,,https://twitter.com/PayNearby/status/1766022487370858528,,,,,0,0,6008,"Mumbai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,Twitter.com,MDSANJARAL77218,MD SANJAR ALAM,Negative,@PayNearby  kya Mera problems solve nhi hoga kya 1 year se prasaan hai nhi hum paynearby nhi chala payega https://t.co/R3Pj5PyK0M,2024-03-08 13:52:18,,https://twitter.com/MDSANJARAL77218/status/1766016581472325987,Male,,,,0,0,1,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,youtube.com,@svlover1059,@svlover1059,Neutral,Not English only Hindi feko,2024-03-08 13:21:37,,https://www.youtube.com/watch?v=lLRD2U_iiBA&lc=Ugyojzvtd5rsr7Atldd4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,youtube.com,@shivkumareducation4739,@shivkumareducation4739,Neutral,My aeps service will closed but,2024-03-08 13:11:41,,https://www.youtube.com/watch?v=lLRD2U_iiBA&lc=Ugxgb42DjIY0D4mKx8Z4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,Twitter.com,MDSANJARAL77218,MD SANJAR ALAM,Neutral,@PayNearby  हेल्प में 8228005164 https://t.co/kk8ivpuxIO,2024-03-08 10:44:22,,https://twitter.com/MDSANJARAL77218/status/1765969284667461907,Male,,,,0,0,1,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-08,Twitter.com,PayNearby,PayNearby 🇮🇳,Neutral,"Saksham Naari, Sashakt Desh. Happy International Women's Day

सक्षम नारी, सशक्त देश | अंतरराष्ट्रीय महिला दिवस की शुभकामनाएं
#InternationalWomensDay #महिला_दिवस #PayNearby https://t.co/n2Y5QsLfJy",2024-03-08 07:00:00,,https://twitter.com/PayNearby/status/1765912821433504227,,,,,0,0,6010,"Mumbai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-07,Twitter.com,PayNearby,PayNearby 🇮🇳,Neutral,"@arvind_ojha0465 @anandkbajaj संबंधित टीम के साथ भी की है, कृपया अपडेट के लिए प्रतीक्षा करें। 
धन्यवाद। (2/2)",2024-03-07 14:59:09,,https://twitter.com/PayNearby/status/1765671016762573144,,,,,0,0,6008,"Mumbai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-07,Twitter.com,PayNearby,PayNearby 🇮🇳,Neutral,"@arvind_ojha0465 @anandkbajaj नमस्ते Arvind, इसे हमारे ध्यान में लाने के लिए धन्यवाद। आपसे कॉल पर चर्चा हुई, आपने बताया आपने श्री राम फाइनेंस को ट्रांजेक्शन किया था जो Technical समस्या के कारण फंस गया था। इसके संबंध में हमने आपके RM के साथ चर्चा की है, कृपया 2-3 दिन इंतजार करें। हमने आपकी शिकायत हमारे (1/2)",2024-03-07 14:59:08,,https://twitter.com/PayNearby/status/1765671013604327909,,,,,0,0,6008,"Mumbai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-07,Twitter.com,PayNearby,PayNearby 🇮🇳,Neutral,"@PasJack1 here: https://t.co/5BjbPnALSa 
Thanks. (2/2)",2024-03-07 11:23:24,,https://twitter.com/PayNearby/status/1765616720335511874,,,,,0,0,6007,"Mumbai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-07,Twitter.com,PayNearby,PayNearby 🇮🇳,Neutral,"@PasJack1 Hi Prashant, thank you for bringing this to our attention. This is to inform you that the PAN subscription is stopped till further notice from NSDL. We request you to wait for the update. For further assistance share your registered mobile number (1/2)",2024-03-07 11:23:23,,https://twitter.com/PayNearby/status/1765616717495943301,,,,,0,0,6007,"Mumbai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-07,Twitter.com,PayNearby,PayNearby 🇮🇳,Neutral,"@NKRaushan @IRCTCofficial Hi Nageshwar, thank you for bringing this to our attention. We have shared the message in your DM Inbox. We request you to share your registered number and detailed query so we can assist you better. Kindly share your details here: https://t.co/5BjbPnALSa 
Thanks.",2024-03-07 11:11:38,,https://twitter.com/PayNearby/status/1765613759270158453,,,,,0,0,6007,"Mumbai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-07,Twitter.com,PasJack1,Prashant SudhaBabu,Neutral,@PayNearby Any update about PAN Subscription ?...,2024-03-07 11:01:44,,https://twitter.com/PasJack1/status/1765611267312492649,Male,,,,0,0,20,"Nanded-waghala, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
PayNearBy,2024-03-06,Twitter.com,NKRaushan,नागेश्वर कु० 'रौशन',Positive,"@PayNearby @IRCTCofficial I am unable to share my details as my X account is not verified. Please DM me.
Thanks",2024-03-06 22:47:17,,https://twitter.com/NKRaushan/status/1765426436125688187,,,,,0,0,307,"हरिपुर (वैशाली) , बिहार ",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
