Brand,Date,Source,Screenname,Display Name,Sentiment,Content,Created Date/Time,Closed Date/Time,Link,Gender,City,State,Country,Retweet Count,Favorite Count,Followers Count,Location,Comments,Likes,Shares,Verified Account,Post Type,Agent Ticket ID,Email Ticket ID,Email Ticket Assigned To,Email Ticket Status,Sub-Source,Ratings,Note1,Note2,Note3,Forums Response Comment,Forums Response By,Forums Response Time,Business Location,App Version,Device Name,Os Version,Others,Category,SubCategory,PostType,Rating,General
India Posts Payments Bank,2024-03-03,Facebook.com,India Post Payments Bank,India Post Payments Bank,Neutral,Lalata Prasad: Thanks for messaging us. We try to be as responsive as possible. We'll get back to you soon.,2024-03-03 12:00:06,,https://www.facebook.com/1731910623733594/inbox/3707811039476866/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Facebook.com,Lalata Prasad,Lalata Prasad,Neutral,India Post Payments Bank: Aadhar mein mobile number link karane Hetu,2024-03-03 12:00:05,,https://www.facebook.com/1731910623733594/inbox/3707811039476866/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Twitter.com,KaranaSekhar,Chandra Sekhar karana,Neutral,@srinathHD @IPPBOnline @IndiaPostOffice No,2024-03-03 11:33:49,,https://twitter.com/KaranaSekhar/status/1764169791026458647,Male,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Twitter.com,jitendra7010,Jitendra Sisodiya🇮🇳,Neutral,"Join hands with @ippbonline to protect our planet by adopting sustainable solutions and eco-friendly measures to build a wildlife-secure India. 
IPPB, with its paper-less digital banking infrastructure to promote less-cash economy with frugal innovations aims to provide advanced… https://t.co/dbx4Y5A0CP",2024-03-03 10:57:55,,https://twitter.com/jitendra7010/status/1764160756298235973,Male,,,,0,0,152,Bhopal,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Twitter.com,srinivasaniyyer,Ganesh Iyyer,Neutral,@IPPBOnline @Vish_Div @rai_gursharan @ChairmanIba @IndiaPostOffice First try to create a bug free APP.  Then X handle in smart way with handling complaints. Then do other activities. Concentrate on developing yourself first.,2024-03-03 10:21:38,,https://twitter.com/srinivasaniyyer/status/1764151626926063900,Male,,,,0,0,21,"Chennai, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Twitter.com,PkSolan60532874,हनुमान सेना प्रदेश उपाध्यक्ष नीतू चौधरी,Neutral,"@IndiaPostOffice @AshwiniVaishnaw @devusinh @mygovindia @AmritMahotsav @HSVB2047 @PIB_India @DDNewslive @IPPBOnline का ये हाल है और न ही कोई सुनवाई लेते हैं। नेटवर्क एरर प्रॉब्लम ।😔
मुझे अभी बहुत जरूरी है। 
@AshwiniVaishnaw 
@devusinh 
@mygovindia 
@AmritMahotsav 
@HSVB2047 
@PIB_India 
@DDNewslive 
@airnewsalerts https://t.co/VsocFFQQ2V",2024-03-03 09:52:56,,https://twitter.com/PkSolan60532874/status/1764144402522374627,,,,,0,0,52,,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Twitter.com,IPPBOnline,India Post Payments Bank,Neutral,"Join hands with @ippbonline to protect our planet by adopting sustainable solutions and eco-friendly measures to build a wildlife-secure India. 
IPPB, with its paper-less digital banking infrastructure to promote less-cash economy with frugal innovations aims to provide advanced… https://t.co/dbx4Y5A0CP",2024-03-03 09:38:59,,https://twitter.com/IPPBOnline/status/1764140892288409888,,,,,0,0,91312,India,0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Twitter.com,HappySh93990544,Vikrant Sharma,Neutral,"@Real_Vishu_Im @IndiaPostOffice @AshwiniVaishnaw @devusinh @mygovindia @AmritMahotsav @HSVB2047 @PIB_India @DDNewslive @IPPBOnline Ek bar bhai hotspot se connect krke try kro 
Ho jata hai chaalu 
Main aise hi try krta hun aur jyadatar ho  hi jata hai",2024-03-03 08:33:15,,https://twitter.com/HappySh93990544/status/1764124350976790689,Male,,,,0,0,6,"Mithapur, jamnagar, gujarat",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Facebook.com,India Post Payments Bank,India Post Payments Bank,Neutral,"Join hands with IPPB to protect our planet by adopting sustainable solutions and eco-friendly measures to build a wildlife-secure India. IPPB, with its paper-less digital banking infrastructure to promote less-cash economy with frugal innovations aims to provide advanced financial services. Together, we can create a greener and brighter future for each one of us.

#WorldWildlifeDay #Aapkabankaapkedwaar #bankingatlastmile",2024-03-03 08:00:09,,https://www.facebook.com/1731910623733594_806447411529526,,,,,0,0,0,,1,106,15,,Post,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Twitter.com,SWAIN_GOD_DID,GOD DID,Neutral,@GooglePayIndia settlement does not happen @NPCI_NPCI @UPI_NPCI @IPPBOnline https://t.co/DyZijZ4RJX,2024-03-03 07:22:55,,https://twitter.com/SWAIN_GOD_DID/status/1764106648329781480,,,,,0,0,346,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Facebook.com,Taj Bhai,Taj Bhai,Neutral,India Post Payments Bank: सर कुछ आप बताएंगे क्या मुझे इंग्लिश समझ में नहीं आती हिंदी में भेजिए,2024-03-03 01:05:50,,https://www.facebook.com/1731910623733594/inbox/3707550966169540/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Facebook.com,Taj Bhai,Taj Bhai,Neutral,India Post Payments Bank: सर आप हिंदी में भेजिए,2024-03-03 01:04:36,,https://www.facebook.com/1731910623733594/inbox/3707550966169540/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Facebook.com,India Post Payments Bank,India Post Payments Bank,Neutral,Taj Bhai: Thanks for messaging us. We try to be as responsive as possible. We'll get back to you soon.,2024-03-03 01:03:57,,https://www.facebook.com/1731910623733594/inbox/3707550966169540/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Facebook.com,Taj Bhai,Taj Bhai,Neutral,India Post Payments Bank: सर मैं बोल रहा हूं कि मेरा पेमेंट जो आता है वह बराबर अकाउंट में बैलेंस क्यों नहीं बता रहा है काम क्यों बताना,2024-03-03 01:03:57,,https://www.facebook.com/1731910623733594/inbox/3707550966169540/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Facebook.com,India Post Payments Bank,India Post Payments Bank,Neutral,"Taj Bhai: Hello, thanks for your message. We are not here right now, but we'll get back to you soon!",2024-03-03 01:02:47,,https://www.facebook.com/1731910623733594/inbox/3707550966169540/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Facebook.com,Taj Bhai,Taj Bhai,Neutral,India Post Payments Bank: Sar mere account mein barabar balance transfer kyon nahin ho raha hai,2024-03-03 01:02:46,,https://www.facebook.com/1731910623733594/inbox/3707550966169540/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Twitter.com,Sunilkud,Sunil,Neutral,@Karthick_Ind @IndiaPostOffice @AshwiniVaishnaw @devusinh @mygovindia @AmritMahotsav @HSVB2047 @PIB_India @DDNewslive @airnewsalerts @IPPBOnline Use Wi-Fi,2024-03-03 00:42:09,,https://twitter.com/Sunilkud/status/1764005791726764352,Male,,,,0,0,2,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Twitter.com,hanumansenas,हनुमान सेना (रजि०) कार्यक्षेत्र समस्त भारत,Neutral,"@IndiaPostOffice @AshwiniVaishnaw @devusinh @mygovindia @AmritMahotsav @HSVB2047 @PIB_India @DDNewslive @IPPBOnline का ये हाल है और न ही कोई सुनवाई लेते हैं। नेटवर्क एरर प्रॉब्लम ।😔
मुझे अभी बहुत जरूरी है। 
@AshwiniVaishnaw 
@devusinh 
@mygovindia 
@AmritMahotsav 
@HSVB2047 
@PIB_India 
@DDNewslive 
@airnewsalerts https://t.co/VsocFFQQ2V",2024-03-03 00:21:24,,https://twitter.com/hanumansenas/status/1764000569776357708,,,,,0,0,1938,India,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-03,Twitter.com,hanumansenas,हनुमान सेना (रजि०) कार्यक्षेत्र समस्त भारत,Negative,"@Real_Vishu_Im @IndiaPostOffice @AshwiniVaishnaw @devusinh @mygovindia @AmritMahotsav @HSVB2047 @PIB_India @DDNewslive @IPPBOnline @airnewsalerts पब्लिक को गुमराह करके खाना पूर्ति कर रहे हैं।
यह विभाग भी भ्रष्ट विभाग हो चुका है",2024-03-03 00:21:16,,https://twitter.com/hanumansenas/status/1764000536859496827,,,,,0,0,1938,India,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,Real_Vishu_Im,🧑‍🏫 Vΐshaͥℓrͣaͫj Kushωɑhɑ ♥️ ⭐️,Neutral,@IndiaPostOffice @AshwiniVaishnaw @devusinh @mygovindia @AmritMahotsav @HSVB2047 @PIB_India @DDNewslive @IPPBOnline @airnewsalerts Urgent transaction plz,2024-03-02 23:52:26,,https://twitter.com/Real_Vishu_Im/status/1763993282919756229,,,,,0,0,3558,"Madhepura , bihar , bharat",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Facebook.com,India Post Payments Bank,India Post Payments Bank,Neutral,"Shiv Sharan Singh: Hello, thanks for your message. We are not here right now, but we'll get back to you soon!",2024-03-02 23:34:01,,https://www.facebook.com/1731910623733594/inbox/3707511222840181/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Facebook.com,Shiv Sharan Singh,Shiv Sharan Singh,Positive,"India Post Payments Bank: जय श्री हिन्द : इंडिया पोस्ट पेमेंट बैंक .
आप से मेरा निवेदन है कि आप इंडिया पोस्ट पेमेंट बैंक खाता धारक के लिए "" डेबिट कार्ड "" जारी करने की कृपा करें कि उस डेबिट कार्ड के द्वारा खाता धारक किसी भी "" एटीएम"" से नगद राशि निकाल सकें।",2024-03-02 23:34:01,,https://www.facebook.com/1731910623733594/inbox/3707511222840181/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,Real_Vishu_Im,🧑‍🏫 Vΐshaͥℓrͣaͫj Kushωɑhɑ ♥️ ⭐️,Neutral,"@IndiaPostOffice @AshwiniVaishnaw @devusinh @mygovindia @AmritMahotsav @HSVB2047 @PIB_India @DDNewslive @IPPBOnline का ये हाल है और न ही कोई सुनवाई लेते हैं। नेटवर्क एरर प्रॉब्लम ।😔
मुझे अभी बहुत जरूरी है। 
@AshwiniVaishnaw 
@devusinh 
@mygovindia 
@AmritMahotsav 
@HSVB2047 
@PIB_India 
@DDNewslive 
@airnewsalerts https://t.co/VsocFFQQ2V",2024-03-02 23:08:50,,https://twitter.com/Real_Vishu_Im/status/1763982308854698242,,,,,0,0,3558,"Madhepura , bihar , bharat",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,Real_Vishu_Im,🧑‍🏫 Vΐshaͥℓrͣaͫj Kushωɑhɑ ♥️ ⭐️,Negative,"@IndiaPostOffice @AshwiniVaishnaw @devusinh @mygovindia @AmritMahotsav @HSVB2047 @PIB_India @DDNewslive हमेशा कुछ न कुछ नेटवर्क प्रॉब्लम आते रहता है।
Do something and short out this problem.
@IPPBOnline",2024-03-02 22:53:53,,https://twitter.com/Real_Vishu_Im/status/1763978545909674355,,,,,0,0,3557,"Madhepura , bihar , bharat",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,RahulKu95994559,Rahul Kumar Pandey,Neutral,@IndiaPostOffice @IPPBOnline Please take action immediately,2024-03-02 22:52:49,,https://twitter.com/RahulKu95994559/status/1763978278916739476,Male,,,,0,0,37,भारत,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,Real_Vishu_Im,🧑‍🏫 Vΐshaͥℓrͣaͫj Kushωɑhɑ ♥️ ⭐️,Neutral,"@IndiaPostOffice @AshwiniVaishnaw @devusinh @mygovindia @AmritMahotsav @HSVB2047 @PIB_India @DDNewslive बहुत देर से ट्राय कर रहा हूँ लेकिन काम नहीं कर रहा है।
@IPPBOnline https://t.co/O0GHowIxYB",2024-03-02 22:52:01,,https://twitter.com/Real_Vishu_Im/status/1763978078643220562,,,,,0,0,3557,"Madhepura , bihar , bharat",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,miprem,PREMKUMAR,Positive,"@IPPBOnline @IPPB @FinMinIndia @DFS_India 
 Dear Team, 
I had requested for DSB for my child Aadhar Enrolment, My request was submitted successfully. When will your representative visit my place",2024-03-02 22:38:17,,https://twitter.com/miprem/status/1763974623228838016,Male,,,,0,0,36,"Thane, maharashtra",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,lko7377,amit tangri,Positive,"[Agra, 29th Feb 2024] - India Post and India Post Payments Bank, in collaboration with Choice Wealth Private Limited, a subsidiary of Choice International,proudly launched a groundbreaking Proof of Concept for Mutual Fund Distribution using @IndiaPostOffice @IPPBOnline @PMG_AGRA https://t.co/TI1u7xN4dt",2024-03-02 22:30:31,,https://twitter.com/lko7377/status/1763972667000984061,Male,,,,0,0,0,,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,PradhanShu13604,Shuvajit Pradhan,Neutral,"@IPPBOnline Is there any insurance required to take account opening service in IPPB IBC? Branch head office is forcing to take insurance, Otherwise, the account opening service will not be given to us",2024-03-02 18:49:24,,https://twitter.com/PradhanShu13604/status/1763917022520639924,Male,,,,0,0,0,,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,RittheBalaji,BALAJI LAXMAN RITTHE,Positive,@hempushp_rana @IPPBOnline @AshwiniVaishnaw @IndiaPostOffice @PMOIndia Ha,2024-03-02 18:40:22,,https://twitter.com/RittheBalaji/status/1763914748083536197,Male,,,,0,0,4,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,Rajkumarbhr,Raj Kumar Nishad,Neutral,@IPPBOnline मेरा नाम राज कुमार निषाद है और मैं उत्तर प्रदेश के जिला बहराइच का निवासी हूं मैने ippb के B.C के लिए अप्लाई किया था और जब मैंने अपना 20000₹ का बीमा लिया तो मुझे B.C भी मिल गया परंतु उस में सभी सर्विसेज नही दिया गया।,2024-03-02 17:01:11,,https://twitter.com/Rajkumarbhr/status/1763889786308198801,Male,,,,0,0,3,"Bahraich, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,aexgodOPp,AEXGODYT,Neutral,@IPPBOnline @IndiaPostOffice @Vish_Div @rai_gursharan @ChairmanIba @devusinh @PMOIndia @AshwiniVaishnaw @nsitharaman @cpmgdelhi Hello sir ippb account blocked ya freeze ho gya hai kya hamhari help kar sakte hai,2024-03-02 16:40:05,,https://twitter.com/aexgodOPp/status/1763884479431725128,,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,Tarunk45,Tarun Kumar Singh,Neutral,"@IPPBOnline @IndiaPostOffice 
What is this ??
Plz solve it and refund my money https://t.co/ymX7ZOXIfZ",2024-03-02 16:08:54,,https://twitter.com/Tarunk45/status/1763876631989383574,Male,,,,0,0,7,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,ChoiceHQ_Social,Choice,Positive,"[Agra, 29th Feb 2024] - India Post and India Post Payments Bank, in collaboration with Choice Wealth Private Limited, a subsidiary of Choice International,proudly launched a groundbreaking Proof of Concept for Mutual Fund Distribution using @IndiaPostOffice @IPPBOnline @PMG_AGRA https://t.co/TI1u7xN4dt",2024-03-02 15:21:43,,https://twitter.com/ChoiceHQ_Social/status/1763864754291097828,,,,,0,0,17304,"Mumbai, india",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,anoop_tibrewal,Anoop Tibrewal,Positive,"[Agra, 29th Feb 2024] - India Post and India Post Payments Bank, in collaboration with Choice Wealth Private Limited, a subsidiary of Choice International,proudly launched a groundbreaking Proof of Concept for Mutual Fund Distribution using @IndiaPostOffice @IPPBOnline @PMG_AGRA https://t.co/TI1u7xN4dt",2024-03-02 14:55:01,,https://twitter.com/anoop_tibrewal/status/1763858035766861859,Male,,,,0,0,24,"Kolkata, india",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,TheYashJajoo,Mr. J,Positive,"[Agra, 29th Feb 2024] - India Post and India Post Payments Bank, in collaboration with Choice Wealth Private Limited, a subsidiary of Choice International,proudly launched a groundbreaking Proof of Concept for Mutual Fund Distribution using @IndiaPostOffice @IPPBOnline @PMG_AGRA https://t.co/TI1u7xN4dt",2024-03-02 14:48:52,,https://twitter.com/TheYashJajoo/status/1763856490467623042,,,,,0,0,141,Bermuda triangle,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,theronakagrawal,Ronak Agrawal,Positive,"[Agra, 29th Feb 2024] - India Post and India Post Payments Bank, in collaboration with Choice Wealth Private Limited, a subsidiary of Choice International,proudly launched a groundbreaking Proof of Concept for Mutual Fund Distribution using @IndiaPostOffice @IPPBOnline @PMG_AGRA https://t.co/TI1u7xN4dt",2024-03-02 14:48:00,,https://twitter.com/theronakagrawal/status/1763856269994262942,Male,,,,0,0,302,Mumbai,0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,nikunjsarafns,Nikunj Saraf,Positive,"[Agra, 29th Feb 2024] - India Post and India Post Payments Bank, in collaboration with Choice Wealth Private Limited, a subsidiary of Choice International,proudly launched a groundbreaking Proof of Concept for Mutual Fund Distribution using @IndiaPostOffice @IPPBOnline @PMG_AGRA https://t.co/TI1u7xN4dt",2024-03-02 14:39:55,,https://twitter.com/nikunjsarafns/status/1763854237677879341,Male,,,,0,0,40,"मुंबई, भारत",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,Kapil69994941,Kapil mudgil,Positive,"[Agra, 29th Feb 2024] - India Post and India Post Payments Bank, in collaboration with Choice Wealth Private Limited, a subsidiary of Choice International,proudly launched a groundbreaking Proof of Concept for Mutual Fund Distribution using @IndiaPostOffice @IPPBOnline @PMG_AGRA https://t.co/TI1u7xN4dt",2024-03-02 14:32:05,,https://twitter.com/Kapil69994941/status/1763852264857588142,Male,,,,0,0,1,"Faridabad, india",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,Ankit1030,Ankit Jain,Positive,"[Agra, 29th Feb 2024] - India Post and India Post Payments Bank, in collaboration with Choice Wealth Private Limited, a subsidiary of Choice International,proudly launched a groundbreaking Proof of Concept for Mutual Fund Distribution using @IndiaPostOffice @IPPBOnline @PMG_AGRA https://t.co/TI1u7xN4dt",2024-03-02 14:24:03,,https://twitter.com/Ankit1030/status/1763850243924496613,Male,,,,0,0,152,"Goregaon, india",0,0,0,,Retweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Facebook.com,Rinku Kalyan Rinku Kalyan,Rinku Kalyan Rinku Kalyan,Neutral,India Post Payments Bank: Sheela AC account number 017010020269,2024-03-02 14:04:10,,https://www.facebook.com/1731910623733594/inbox/3707214116203225/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Facebook.com,India Post Payments Bank,India Post Payments Bank,Neutral,Rinku Kalyan Rinku Kalyan: Thanks for messaging us. We try to be as responsive as possible. We'll get back to you soon.,2024-03-02 14:03:05,,https://www.facebook.com/1731910623733594/inbox/3707214116203225/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Facebook.com,Rinku Kalyan Rinku Kalyan,Rinku Kalyan Rinku Kalyan,Neutral,India Post Payments Bank: My balance check,2024-03-02 14:03:04,,https://www.facebook.com/1731910623733594/inbox/3707214116203225/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Facebook.com,Yuvraj Sonwane,Yuvraj Sonwane,Neutral,India Post Payments Bank: Hii,2024-03-02 13:35:19,,https://www.facebook.com/1731910623733594/inbox/3707202556204381/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Facebook.com,India Post Payments Bank,India Post Payments Bank,Neutral,Yuvraj Sonwane: Thanks for messaging us. We try to be as responsive as possible. We'll get back to you soon.,2024-03-02 13:35:13,,https://www.facebook.com/1731910623733594/inbox/3707202556204381/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Facebook.com,Yuvraj Sonwane,Yuvraj Sonwane,Neutral,"India Post Payments Bank: 
",2024-03-02 13:35:12,,https://www.facebook.com/1731910623733594/inbox/3707202556204381/,,,,,0,0,0,,0,0,0,,Message,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Facebook.com,ARAJ COM PUTER,ARAJ COM PUTER,Positive,Best service for All People,2024-03-02 13:28:54,,https://www.facebook.com/365712542269684/posts/805400111634256?comment_id=1313373709357590,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Facebook.com,Shiv Sharan Singh,Shiv Sharan Singh,Positive,"* Jay Hind *
Best for me: mobile phone recharge and bill payments.
and benifits of DBT .",2024-03-02 13:19:17,,https://www.facebook.com/365712542269684/posts/805400111634256?comment_id=923805912394168,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,Karthick_Ind,Karthick M,Positive,@IPPBOnline This is not for my problem. Problem from your end. Clear the bugs from your App. Do smart work,2024-03-02 12:50:59,,https://twitter.com/Karthick_Ind/status/1763826820733108347,Male,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,Karthick_Ind,Karthick M,Neutral,@IPPBOnline @IndiaPostOffice @Vish_Div @rai_gursharan @ChairmanIba @devusinh @PMOIndia @AshwiniVaishnaw @nsitharaman @cpmgdelhi This is not for my problem. Problem from your end. Clear the bugs in your App,2024-03-02 12:49:56,,https://twitter.com/Karthick_Ind/status/1763826559729963087,Male,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,IPPBOnline,India Post Payments Bank,Neutral,@suneetsardana We acknowledge your message and wish to inform you that we are experiencing some intermittent technological issue. Request you to try after some time. We appreciate your cooperation and patience in this regard. Assuring you of our best services. Thanks for contacting IPPB.,2024-03-02 12:47:14,,https://twitter.com/IPPBOnline/status/1763825877035745410,,,,,0,0,91255,India,0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,srinathHD,Srinath,Neutral,@IPPBOnline @IndiaPostOffice number there in the picture.. kindly take strict action against those team and save people from scammers 🚨,2024-03-02 12:31:12,,https://twitter.com/srinathHD/status/1763821843604189217,Male,,,,0,0,33,🇮🇳,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,IPPBOnline,India Post Payments Bank,Neutral,@Karthick_Ind Regret the inconvenience caused to you. For detailed inquiry and resolution of your concern we request you to share the complete details by emailing us at contact@ippbonline.in.,2024-03-02 12:30:50,,https://twitter.com/IPPBOnline/status/1763821753124696572,,,,,0,0,91254,India,0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,IPPBOnline,India Post Payments Bank,Neutral,@sarav4198 Regret the inconvenience caused to you. For detailed inquiry and resolution of your concern we request you to share the complete details by emailing us at contact@ippbonline.in.,2024-03-02 12:30:34,,https://twitter.com/IPPBOnline/status/1763821683205652541,,,,,0,0,91254,India,0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,IPPBOnline,India Post Payments Bank,Neutral,"@srinathHD IPPB never calls and does not ask   for account details. Do not share Password, PIN, OTP, CVV etc with anyone   online or through phone. Never click on suspicious links received through   SMS, email or social media platforms.",2024-03-02 12:30:01,,https://twitter.com/IPPBOnline/status/1763821547909976150,,,,,0,0,91254,India,0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,IPPBOnline,India Post Payments Bank,Neutral,@mssalman1990 Thank you for reaching out to us. You are requested to drop an email with complete details at contact@ippbonline.in.,2024-03-02 12:23:35,,https://twitter.com/IPPBOnline/status/1763819926274670853,,,,,0,0,91254,India,0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,IPPBOnline,India Post Payments Bank,Neutral,@devraj714 Thank you for reaching out to us. You are requested to drop an email with complete details at contact@ippbonline.in.,2024-03-02 12:23:01,,https://twitter.com/IPPBOnline/status/1763819783827669232,,,,,0,0,91254,India,0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,IPPBOnline,India Post Payments Bank,Neutral,@ArnabMahanty44 Thank You for providing your feedback. Your feedback is valuable to us.,2024-03-02 12:22:39,,https://twitter.com/IPPBOnline/status/1763819690869375383,,,,,0,0,91254,India,0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
India Posts Payments Bank,2024-03-02,Twitter.com,IPPBOnline,India Post Payments Bank,Neutral,@Karthick_Ind @IndiaPostOffice @Vish_Div @rai_gursharan @ChairmanIba @devusinh @PMOIndia @AshwiniVaishnaw @nsitharaman @cpmgdelhi Regret the inconvenience caused to you. For detailed inquiry and resolution of your concern we request you to share the complete details by emailing us at contact@ippbonline.in.,2024-03-02 12:22:12,,https://twitter.com/IPPBOnline/status/1763819577174282731,,,,,0,0,91254,India,0,0,0,True,Tweet,,,,,,,,,,,,,,,,,,,,,,
