"authorFollowersCount","authorFullName","authorProfileId","authorProfileUrl","authorType","commentsCount","image","isRepost","likesCount","postedAtISO","postedAtTimestamp","text","timeSincePosted","title","url","urn"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQHXFYabYi0BCQ/feedshare-shrink_2048_1536/0/1699712100058?e=1712188800&v=beta&t=XT_lFuNqMIfOgdsltTJd7bR3Y970YQ1Q-YuCYKyLluY","false","157","2023-11-11T14:15:00.901Z","1699712100901","Suryoday Small Finance Bank wishes you all a Happy Diwali! 
#smilewalidiwali #diwali #celebrations #bankofsmiles #suryodaybank","4mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7129109263657893888?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7129109263657893888%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7129109263657893888"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","0","https://media.licdn.com/dms/image/D4D22AQE21SmX03bNSg/feedshare-shrink_2048_1536/0/1708089896974?e=1712188800&v=beta&t=VORVBLAMjDyYjhN1-l_jnpRQQZR-duhwXpCQn_D2SeM","false","38","2024-02-27T03:30:00.146Z","1709004600146","On World NGO Day, Fino recognises organisations working for social causes and for public welfare.

#FinoPaymentsBank #FikarNot #FinoBanker #DigitalBanking #SecureBanking #HarDinFino #FinoPay #WorldNGODay #NGO #SocialCause #PublicWelfare  ","5d",,"https://www.linkedin.com/feed/update/urn:li:activity:7168084830411333633?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7168084830411333633%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7168084830411333633"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","43","https://media.licdn.com/dms/image/D4D05AQH0D_l7WGXAXg/videocover-high/0/1693461255697?e=1710093600&v=beta&t=Vx7Xq6TxD01Ae2rkVut0vbBpUhmhURi0Yy_ZpBcXjzQ","false","239","2023-08-31T05:54:39.654Z","1693461279654","Meet Mr. Chirag Darji, an esteemed AU Banking Outlet Partner. Raised in a village where access to banking services meant travelling over 20 km, he was determined to bridge this gap. Upon becoming a part of AU Small Finance Bank, his role as a Banking Outlet Partner enabled him to provide essential banking services to his community while elevating his own quality of life. Today, he not only caters to the banking needs of his entire village, but his wife has also joined him as an AU Banking Outlet Partner. Our commitment to fostering financial inclusion remains unwavering as we continue to empower communities.

#AUSmallFinanceBank #BadlaavHumseHai #Impact","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7102891419098333184?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7102891419098333184%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7102891419098333184"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","3","https://media.licdn.com/dms/image/D4D22AQFKN_5YTsVtQg/feedshare-shrink_2048_1536/0/1694938501244?e=1712188800&v=beta&t=rUiH8pugs7VETSotKHJxCX54SyJmou3h816XZm9pr44","false","302","2023-09-17T08:15:03.714Z","1694938503714","Suryoday Bank participated today in Swachhata League -2.

The event started with Swachhata pledge and cleanliness drive.

Team Navi Mumbai represented and participated wholeheartedly.

#IndianSwachhataLeague #SwachhSurvekshan2023 #GarbagefreeIndia  #navimumbai #bankofsmiles #suryodaybank","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7109087345882099713?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7109087345882099713%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7109087345882099713"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","1","https://media.licdn.com/dms/image/D5622AQE4F0xdSwN2Qw/feedshare-shrink_2048_1536/0/1700333432884?e=1712188800&v=beta&t=KISzAYWXBm-0k3f5CX52UnZQrzFKz396LNJXn_xBafU","false","226","2023-11-19T02:30:01.510Z","1700361001510","Let the light of Chhath Puja brighten your path and fill your life with hope and positivity. 

#ChhathPuja #JanaSFB #Banking #Festival","3mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7131830950077894656?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7131830950077894656%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7131830950077894656"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","2","https://media.licdn.com/dms/image/D4D22AQHdP5zRVgcryA/feedshare-shrink_2048_1536/0/1693539887040?e=1712188800&v=beta&t=aqoggcrzWRTfZY61XWIw4g460yG5lbe61uMCiihGeUY","true","61","2023-09-01T10:26:03.849Z","1693563963849","Fino points are available in every lane of our nation and now every shop of those lanes are offering payments via UPI. 
A great achievement for the nation and this number is certainly going to increase in the coming days.

#FikarNot #digitalpayments #securepayments #HarDinFino","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7103322107828158465?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7103322107828158465%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7103322107828158465"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQHstCfNPmNZHA/feedshare-shrink_2048_1536/0/1693881022280?e=1712188800&v=beta&t=EOl_erCV67cpVn1jbQTiKkjdXeou7PDyxs6hEKHwkfY","false","94","2023-09-05T02:30:24.141Z","1693881024141","Celebrating the ones who enlighten our path to knowledge. Wishing a Happy Teachers’ Day.

#teachersday #celebration #bankofsmiles #suryodaybank","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7104651955079135232?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7104651955079135232%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7104651955079135232"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","1",,"false","227","2023-10-31T13:06:37.863Z","1698757597863","Zooming into action this Sunday, 29th October, we wrapped up the adrenaline-packed 5th edition of AU Jaipur Cyclothon 2023! Over 1,700 spirited cyclists from across the nation, both on-ground and virtually, pedaled their way to triumph. It was an incredible sight to have witnessed the buzz and sheer dedication to health and wellness - a true testament to the transformative change. 🚴‍♂️💨💪 
#AUJaipurCyclothon #BadlaavHumseHai","4mo","AU Jaipur Cyclothon","https://www.linkedin.com/feed/update/urn:li:activity:7125105787747639298?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7125105787747639298%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7125105787747639298"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","1","https://media.licdn.com/dms/image/D4D22AQHFFEOhiq8zWg/feedshare-shrink_2048_1536/0/1699950159458?e=1712188800&v=beta&t=9fiss6Z434vuUeBV4mJzHsCFOC-qSqZahiJu9nss0H0","false","121","2023-11-14T08:22:40.021Z","1699950160021","Happy Children's Day to the champions of tomorrow. Embrace the spirit of curiosity, kindness and boundless possibilities. May your journey be as extraordinary as your dreams.

#ChildrensDay #FutureLeaders #JanaSFB #Banks #Banking","3mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7130107755977129986?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7130107755977129986%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7130107755977129986"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","1","https://media.licdn.com/dms/image/D4D05AQEQVVvKNGt3uQ/feedshare-thumbnail_720_1280/0/1680330906129?e=1710093600&v=beta&t=1gqSg_ofkeegoGfzI44ByEo1TcUqq_mo2z2aBrP0Bhk","true","51","2023-04-01T07:35:13.547Z","1680334513547","Say goodbye to cash and hello to FinoPay! 
 Don't believe us? Just ask the Rajasthan Royals 

Download the FinoPay app and get updates.
Visit the link below:
https://Inkd.in/g8h-4m2p
 
#HallaBol #RajasthanRoyals #FinoPay #HumAaRaheHain
#HarDinFino #WinningPerformance #ExcitementOverload #StayTuned  #KhushiyonKaKhazana #FinoPaymentsBank #SavingsAccount #FinoPay  #cricketvideos #cricketislife","1yr",,"https://www.linkedin.com/feed/update/urn:li:activity:7047833771508736000?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7047833771508736000%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7047833771508736000"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQG-kqgd4oSf_w/feedshare-shrink_2048_1536/0/1695278883016?e=1712188800&v=beta&t=LN2s2DMdO2hz4ms7RAo-Nw71nCbiKcpyHKH78BMovIk","false","84","2023-09-21T06:48:03.774Z","1695278883774","Take your business to the next level with Suryoday Current Account. Enjoy its exclusive benefits that are specially crafted for a growing business like yours. To apply, visit the link suryodaybank.com/apply or call 1800 266 7711. 

#currentaccount  #business #bankofsmiles #suryodaybank","5mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7110515003329249280?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7110515003329249280%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7110515003329249280"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","1","https://media.licdn.com/dms/image/D4D22AQGyKQMzVl02Mw/feedshare-shrink_2048_1536/0/1693840991240?e=1712188800&v=beta&t=c3WkRKrkK5OEnMeQWjA1_AQXvUBofxd5xoMu37r2-5o","false","167","2023-09-05T02:30:02.840Z","1693881002840","To the mentors who turn curiosity into wisdom and classrooms into havens of growth, Happy Teachers' Day.

#JanaSFB #TeachersDay","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7104651865736306688?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7104651865736306688%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7104651865736306688"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","26","https://media.licdn.com/dms/image/D4D05AQE_WCVsYYZvmQ/feedshare-thumbnail_720_1280/0/1698033847661?e=1710093600&v=beta&t=F8m8WY69K7p8d8PZaCR1_qHpx2cFRD6dpXqgUusOOgA","false","737","2023-10-23T04:05:12.472Z","1698033912472","Still taking a half day to visit your branch? #SochBadloAurBankBhi and switch to AU Savings Account, to experience 400+ Video Banking services 24x7, like fund transfer, from anywhere you are. #BadlaavHumseHai #SavingsAccount #VideoBanking #AU0101","4mo","24x7 Video Banking for Branch-Like Experience | Soch Badlo Aur Bank Bhi | Badlaav Humse Hai","https://www.linkedin.com/feed/update/urn:li:activity:7122070431217389568?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7122070431217389568%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7122070431217389568"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","2","https://media.licdn.com/dms/image/D4D05AQFIc6VY5lZWhg/feedshare-thumbnail_720_1280/0/1680276808975?e=1710093600&v=beta&t=hgPnHTz9KiFGhzkNAsL6aWMWrenf2Ew3sstGzP9YWqc","false","59","2023-03-31T15:33:42.055Z","1680276822055","Say goodbye to cash and hello to FINOpay 🚀📱 Don't believe us? Just ask the Rajasthan Royals 🔥
Download the FinoPay app and get updates.
Visit the link below:
https://Inkd.in/g8h-4m2p 

#HallaBol #RajasthanRoyals #FinoPay #HumAaRaheHain
#HarDinFino #WinningPerformance #ExcitementOverload #StayTuned  #KhushiyonKaKhazana #FinoPaymentsBank #SavingsAccount #FinoPay  #cricketvideos #cricketislife","1yr",,"https://www.linkedin.com/feed/update/urn:li:activity:7047591795853017088?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7047591795853017088%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7047591795853017088"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","1","https://media.licdn.com/dms/image/D4D22AQHzoPKBTymckA/feedshare-shrink_2048_1536/0/1680446276636?e=1712188800&v=beta&t=ibczE-a68eryXnfS8Ugk3sEnCRXGmz8ix3L8R5KI11U","false","49","2023-04-02T14:37:57.494Z","1680446277494","RR knows how to bat-tle like champions,
sealed the win like true lions! 
🦁🔥🏆

#HallaBol #Finopay #RRvOpponent
#HumAaRaheHain #RajasthanRoyals
#HarDinFino #WinningPerformance #ExcitementOverload #StayTuned  #KhushiyonKaKhazana #FinoPaymentsBank #SavingsAccount #FinoPay  #cricketvideos #cricketislife","1yr",,"https://www.linkedin.com/feed/update/urn:li:activity:7048302543478661120?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7048302543478661120%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7048302543478661120"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQFfSxJq2_K1sw/feedshare-shrink_2048_1536/0/1696499075572?e=1712188800&v=beta&t=-x-z5tvzqivWMzSqxFKZdb_sIY2Lgin6ZGtHH33HCmc","false","102","2023-10-05T09:44:36.270Z","1696499076270","Wishing luck to the Team India for the biggest Cricket Season of the World. Your sportsmanship makes millions smile. 
All the best! 

#worldcup2023 #teamindia #cricket #bankofsmiles #suryodaybank","5mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7115632861596069888?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7115632861596069888%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7115632861596069888"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQEoP0MmQrHa2A/feedshare-shrink_2048_1536/0/1695647547815?e=1712188800&v=beta&t=LskgnkSjCSZhohvfG056o9j_OL2BToopvF5UuSzAwAk","false","117","2023-09-25T13:12:29.532Z","1695647549532","All the best team India for Asian Games 2023.

#asiangames #games #teamindia #bankofsmiles #suryodaybank","5mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7112061299592691712?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7112061299592691712%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7112061299592691712"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","5","https://media.licdn.com/dms/image/D4D22AQHlFdF7rquG5g/feedshare-shrink_2048_1536/0/1689754770036?e=1712188800&v=beta&t=75O9EJlHOILyzXr3Wy-KDETajkVo7KCxcmrcLnF1Eu0","false","501","2023-07-19T08:19:31.190Z","1689754771190","Marking a momentous milestone, we celebrate 5 years of transformative impact and positive change through AU Foundation, our CSR arm. Half a decade ago, we set forth on a determined mission to unlock the true potential of individuals - be it children, women, or youth - and spark a much-needed #Badlaav in their lives. From fostering skill development among the youth to empowering rural women with newfound strength, AU Foundation has been dedicated to addressing crucial issues for the betterment of our nation.

Together, let's continue this journey towards a brighter tomorrow, as we strive to bring about lasting change and uplift lives.

#AUFoundation #AUSmallFinanceBank #EmpoweringLives #InspiringChange #AUFoundation5years #YourEffortsOurImpact #Rajasthan ","8mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7087345195821731841?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7087345195821731841%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7087345195821731841"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","8","https://media.licdn.com/dms/image/D4D05AQFdiYaPsxZ_EA/feedshare-thumbnail_720_1280/0/1692771977863?e=1710093600&v=beta&t=cfN3yHTKn5KJRc0yKMLsPyXAcWhVQ6mQn4N_Dq_TY1c","false","133","2023-08-23T06:27:03.513Z","1692772023513","Ride your dreams with Jana SFB 2 Wheeler Loans. Get on the fast track to owning your dream bike with our easy and affordable loan options. 

To know more, visit https://lnkd.in/dSrfjvv9

#JanaBank #JanaSFB #Banking #BikeLoans #TwoWheelerLoans #EasyLoans","6mo","Jana SFB 2 Wheeler Loans","https://www.linkedin.com/feed/update/urn:li:activity:7100000469309124608?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7100000469309124608%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7100000469309124608"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQHlBWIuH1uyrA/feedshare-shrink_2048_1536/0/1693291819711?e=1712188800&v=beta&t=iDNjET5fVVxZoKBsArfRnTyLRn4OfYq1RKnBrZLbzDY","false","81","2023-08-29T06:50:21.504Z","1693291821504","Get an attractive rate of interest on Senior Citizens Fixed Deposit. Start investing for higher returns. 
To apply, visit the link https://bit.ly/47NsF2r 

#fixeddeposit  #rateofinterest #interestrates #bankofsmiles #suryodaybank","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7102180660101984256?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7102180660101984256%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7102180660101984256"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","2","https://media.licdn.com/dms/image/D4D05AQF552TsLJ_q0w/videocover-high/0/1703844922617?e=1710093600&v=beta&t=5BppJmx14eyOWKo-EMOkKwOcjthN9cOC7RQbzi2Q-LM","false","156","2023-12-29T10:15:30.403Z","1703844930403","We are all set to add more smiles with the launch of our new branch at Airoli (Navi Mumbai). The inauguration function of Airoli branch was graced by distinguished dignitaries, customers and Bank officials. 
With this launch the Airoli branch team is committed to provide the best in-class banking products & services to our customers. 

#airoli  #mumbai #launch #suryodaybank #bankofsmiles","2mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7146443606969544704?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7146443606969544704%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7146443606969544704"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQFrS0Udhb9VOA/feedshare-shrink_2048_1536/0/1694317082657?e=1712188800&v=beta&t=PhLR6uwxoDc0sAtzmsZJq83Lgsz1nBDfQVcT2eYDMto","false","118","2023-09-10T03:38:04.320Z","1694317084320","Celebrating National Grandparents day who are the pillars of every family and treasure of wisdom. 

#grandparents #grandchildren #celebrations #bankofsmiles #suryodaybank","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7106480924032167936?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7106480924032167936%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7106480924032167936"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","9","https://media.licdn.com/dms/image/D4D22AQF6NxJ13EBnnw/feedshare-shrink_2048_1536/0/1681383354575?e=1712188800&v=beta&t=HpDkV9y0byO990Ypf9kNQX9iClk29s4hgILDnvvA6jM","false","475","2023-04-14T12:30:01.134Z","1681475401134","9 months. 
1.4 lac cards issued. 
1 incredible journey. 
Our innovative AU LIT Credit Card has been acclaimed as the best once again. Have you got yours yet?

#AUSmallFinanceBank #LITCard #creditcard #forbes #bestof2023 #BadlaavHumseHai
","11mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7052619000878411777?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7052619000878411777%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7052619000878411777"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","2","https://media.licdn.com/dms/image/D4D22AQFOt5v9Df5ESA/feedshare-shrink_2048_1536/0/1692270484816?e=1712188800&v=beta&t=S8yx-jvh-Xl816fuvZ4wueoo1Ha-Tk2AouIyv_UWi5g","false","274","2023-08-17T11:08:12.966Z","1692270492966","Suryoday Small Finance Bank in alliance with “The Association for Senior Citizens” launched Senior Citizen directory at CBD-Belapur Navi Mumbai on 14th August, 2023. It was launched by Mr. R C Singh – Chairman, B. P. Marines & Mr. Rohan Angne – Regional Head, Suryoday Bank. The event was graced by 110+ members & their families. 

#bankofsmiles #suryodaybank #launch #seniorcitizen","7mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7097896897729769473?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7097896897729769473%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7097896897729769473"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","2","https://media.licdn.com/dms/image/D4D22AQHCTfDVpUycVw/feedshare-shrink_2048_1536/0/1694495920788?e=1712188800&v=beta&t=NIwRqN6H_Rt0QgiMlUVrsVbIQHMt3Rf777yj0oCKG6Y","false","102","2023-09-12T05:18:42.452Z","1694495922452","Making banking easier, faster, and greener.
Skip the hassle of physical PINs and generate your Debit card PIN online with Jana SFB Internet banking. Click here https://lnkd.in/dmz745Qi or simply log in to your mobile or internet banking. 

#GreenPIN #DigitalBanking #SustainableFinance #JanaSmallFinanceBank","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7107231025524596741?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7107231025524596741%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7107231025524596741"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","2","https://media.licdn.com/dms/image/D4D22AQGJYGOSUMUOdA/feedshare-shrink_2048_1536/0/1692961781915?e=1712188800&v=beta&t=KGYfmA-_NKmY8mZfnptYKWob9GRB8OioGiCWk6UFNws","false","75","2023-08-25T11:09:43.405Z","1692961783405","Nomination makes claim settlement easy! Safeguard your hard-earned money by adding nominee to your Suryoday account. 
Log into Suryoday Internet Banking or Mobile Banking App to update your nominee or visit your nearest branch.

 #nomination #internetbanking #mobilebanking #bankofsmiles #suryodaybank","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7100796379983155200?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7100796379983155200%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7100796379983155200"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","4","https://media.licdn.com/dms/image/D4D05AQHGGUmFZs8lFg/videocover-high/0/1695112751487?e=1710093600&v=beta&t=U-CGYlzYJyyqL7o3OlcklWFV6S6t6uz6Aple7aWANqU","false","98","2023-09-19T08:39:12.587Z","1695112752587","On the auspicious occasion of Ganesh Chaturthi, may Lord Ganesha bless you with growth and prosperity.
Start your financial journey earning attractive interest rates with Suryoday Savings Account & Fixed Deposits. 
To apply, visit suryodaybank.com/apply or call 1800 266 7711 
#ganeshchaturthi #ganesha #fixeddeposit #savingsaccount #deposits #bankofsmiles #suryodaybank ","5mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7109818198627094528?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7109818198627094528%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7109818198627094528"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","8",,"false","967","2024-01-31T14:07:52.116Z","1706710072116"," 
The Bano Champion State Level Sports Tournament 2024 kicked off with a bang at the Sawai Mansingh Stadium, Jaipur. The opening ceremony was graced by Col Rajyavardhan Singh Rathore, Minister of Industry & Commerce and Youth Affairs & Sports Dept., Govt. of Rajasthan, our Founder, MD & CEO Mr. Sanjay Agarwal, and MC Mary Kom, Padma Vibhushan and Olympic Medalist. Their inspirational presence set the stage for an unforgettable event. 

Here are some glimpses from the opening ceremony.

#BanoChampion #StateLevelTournament #SportsTournament #AUSmallFinanceBank","1mo","Bano Champion State Level Sports Tournament 2024","https://www.linkedin.com/feed/update/urn:li:activity:7158460882316861441?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7158460882316861441%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7158460882316861441"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","0","https://media.licdn.com/dms/image/D4D22AQHdrM8GO4mbiQ/feedshare-shrink_2048_1536/0/1708068776584?e=1712188800&v=beta&t=NyCrHTTUKuiXhDRUDpCtLB4rcS08gygwwtDlTetiDkw","false","81","2024-02-16T07:32:58.187Z","1708068778187","Grow your business with Suryoday Bank’s hassle-free Loan Against Property. To apply, visit the link suryodaybank.com/apply or call 1800 266 7711 
 *T&C Apply. 

 #lap #loans #business #suryodaybank #bankofsmiles","2w",,"https://www.linkedin.com/feed/update/urn:li:activity:7164159708625321985?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7164159708625321985%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7164159708625321985"
