"authorFollowersCount","authorFullName","authorProfileId","authorProfileUrl","authorType","commentsCount","image","isRepost","likesCount","postedAtISO","postedAtTimestamp","text","timeSincePosted","title","url","urn"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","2","https://media.licdn.com/dms/image/D4D05AQHGxNCXE7JqYQ/feedshare-thumbnail_720_1280/0/1708503496901?e=1709640000&v=beta&t=rs7X-bLWhqopPKdkD5_0GOyd7CFE82-TV9ddQW9pD0M","false","33","2024-02-21T08:18:30.979Z","1708503510979","Stay vigilant! Don’t let fraudsters fool you. 
Enable #SafeBanking where no money leaves your bank account without your approval. #AirtelPaymentsBank the #SafeDigitalAccount","6d",,"https://www.linkedin.com/feed/update/urn:li:activity:7165983110113837058?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7165983110113837058%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7165983110113837058"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","0","https://media.licdn.com/dms/image/D4D22AQGK5kqIFcJ9Ug/feedshare-shrink_2048_1536/0/1700553795806?e=1712188800&v=beta&t=jiMkmVnMcl2Zf65Ahb3GhB_BciLApZ_mpjebYEPC39I","false","75","2023-11-21T08:03:18.108Z","1700553798108","Join Shilpi Kapoor, Chief Marketing Officer, #AirtelPaymentsBank, as she shares her thoughts in a panel discussion along with the other industry leaders on ‘Indian Video Content - The Power of Cultural Diversity’ at the 19th Marketing Conclave by Internet and Mobile Association of India on 22nd  November 2023, 11:45 am onwards at Taj Lands End, Mumbai. 
For more details visit https://lnkd.in/d2XqyNmz
#DigitalBank #MarketingConclave2023 #PanelDiscussion #IndustryLeaders #IAMAI","3mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7132639597620080640?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7132639597620080640%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7132639597620080640"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","5","https://media.licdn.com/dms/image/D4D22AQEJGyb3ogRDmw/feedshare-shrink_2048_1536/0/1693029182956?e=1712188800&v=beta&t=iCtGyJbfzPhw0cVy0-MJc2K65Q1p9YtQENBgQjkfT6c","false","179","2023-08-26T05:53:04.687Z","1693029184687","Women-led micro-enterprises are the backbone of the Indian economy, driving an astounding 15.7 million businesses across the nation. Despite this, these small businesses often lack the access to resources needed to realise their full potential. We are thrilled to share that #AirtelPaymentsBank has joined hands with Mastercard and Frontier Markets to help bridge this gap through She Leads Bharat: Udyam. This collaborative, assisted go-to-market platform is designed to empower women-led small businesses through digitalisation, providing them with the skills and tools they need to thrive. 
At Airtel Payments Bank, we are committed to building a financially inclusive India. The Bank works with over 50,000 women business correspondents who provide banking services in deep rural pockets of the country. We're excited to see the strength and resilience of women-led small businesses in India, and we're ready to help them reach their full potential.
#InclusiveGrowth #AIGF
Anubrata Biswas I Ari Sarker I Ajaita S. I Mastercard Center for Inclusive Growth","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7101079081449889792?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7101079081449889792%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7101079081449889792"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","10","https://media.licdn.com/dms/image/D4D05AQH6tSIAsvpQng/feedshare-thumbnail_720_1280/0/1681901462938?e=1709640000&v=beta&t=vqM7TozQYJKlctWYY3ZuQBSh5U8lVNBzC1YhmIQZq2A","false","176","2023-04-19T10:51:17.335Z","1681901477335","Did you know that there are fake emails being sent to extract sensitive information from you? Here’s what you need to know.

Enable #AirtelSafePay, the safest way to pay where no money leaves your bank account without your approval. 
Download the #airtelThanks App now!","11mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7054406093992599552?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7054406093992599552%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7054406093992599552"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","0","https://media.licdn.com/dms/image/D5605AQGkxc_--plWsA/feedshare-thumbnail_720_1280/0/1708334416430?e=1709640000&v=beta&t=OmlKrz40RYLdRZWDrOnAlyRpEbHECNf9O_UqN8GC2Bs","false","44","2024-02-19T09:20:33.790Z","1708334433790","We are there for all your payments!
Open your Savings Account and make daily payments with #AirtelPaymentsBank 
Download the #airtelThanks App, now!","1w",,"https://www.linkedin.com/feed/update/urn:li:activity:7165273948983689216?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7165273948983689216%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7165273948983689216"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","4","https://media.licdn.com/dms/image/D4D05AQFQeWnFXlgfag/feedshare-thumbnail_720_1280/0/1682512920579?e=1709640000&v=beta&t=K7H3V3RolvtFKP1fKhEzU4W5GDcFN4x-sAo_GELXJvs","false","111","2023-04-27T08:37:31.971Z","1682584651971","Stay safe from Siphoning: Be cautious of unsolicited communication, avoid sharing sensitive information, and verify the identity of the sender/recipient before taking any action. 

Enable #AirtelSafePay, the safest way to pay where no money leaves your bank account without your approval.

Download the #airtelThanks App now!","10mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7057271536101015552?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7057271536101015552%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7057271536101015552"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","2","https://media.licdn.com/dms/image/sync/D4E22AQEXHtaNLDac9A/feedshare-shrink_2048_1536/0/1699256375315?e=1712188800&v=beta&t=QZI_3qHLIMynWY7AeNBZmdFjtZ8JA4WL79d41ew7X8A","true","83","2023-11-07T07:52:53.588Z","1699343573588","Join Prasad Routray, Head, Corporate Business & Alliances of #AirtelPaymentsBank, as he shares his thoughts in a panel discussion along with the other FinTech Leaders on ‘Creating a Marketplace in the New Economy’ at the ETBFSI Converge on 9 November 2023, 2:30 pm onwards at Hotel Sahara Star, Mumbai.
For more information, please visit - https://lnkd.in/dRT-Pk2 
#DigitalBank #Fintech #ETBFSI #ETBFSIConverge #Leaders","4mo","ETBFSI Converge 2023","https://www.linkedin.com/feed/update/urn:li:activity:7127563548074885120?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7127563548074885120%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7127563548074885120"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","3","https://media.licdn.com/dms/image/D5605AQGRo3L2tFNqGw/feedshare-thumbnail_720_1280/0/1706684626953?e=1709640000&v=beta&t=tRUieswntYjo8yWAt5uV4AwX0TQUZ7TWi52TCY9ShvA","false","28","2024-01-31T07:04:00.484Z","1706684640484","Outsmart scammers & keep your hard earned money safe.
Enable #SafePay where no money leaves your bank account without your approval. #AirtelPaymentsBank the #SafeDigitalAccount
Download the #airtelThanks App now!","3w",,"https://www.linkedin.com/feed/update/urn:li:activity:7158354214321115136?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7158354214321115136%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7158354214321115136"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","0","https://media.licdn.com/dms/image/D4D22AQEbyZFKp9AlNA/feedshare-shrink_2048_1536/0/1702556330327?e=1712188800&v=beta&t=XpdA1ClDjFkcwFWrZAMLqeN0GoafQTtlQk9PO5_Xlb0","false","119","2023-12-15T03:00:13.850Z","1702609213850","Meet Soumi Dutta, an integral member of our Corporate Business Alliances, as she shares her experience working with #AirtelPaymentsBank. Soumi has been with us for over a year now and has been instrumental in working on multiple products and helping our partners grow. She understands the partner's requirements and delivers the best solution to them.
Stay tuned to know more such inspiring journeys of incredible #WomenAtBank.
#DigitalBank #RisingTalent #WorkJourney #Diversity #Inclusion
","2mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7141260636088418304?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7141260636088418304%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7141260636088418304"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","4","https://media.licdn.com/dms/image/D4D05AQE7xsMnUd0OvQ/videocover-high/0/1683539473601?e=1709640000&v=beta&t=nV9iUpw63dvFfdbA9v1yR6u4C12UazhE3AJ9H-Rrinc","false","145","2023-05-08T09:51:24.949Z","1683539484949","Shopping online? Trust Airtel Payments Bank to help you #SkipTheFraud and make safe online payments. 
Use #AirtelPaymentsBank with #AirtelSafePay, where no money leaves your account without your permission.
Switch to the #SafestDigitalAccount for all your daily transactions.","10mo","#SkipTheFraud with AirtelPaymentsBank","https://www.linkedin.com/feed/update/urn:li:activity:7061276395879960576?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7061276395879960576%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7061276395879960576"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","1","https://media.licdn.com/dms/image/D5605AQFqVpK5JvZu5w/feedshare-thumbnail_720_1280/0/1706513823998?e=1709640000&v=beta&t=dsV0lO6GtvnRsey0hA1pHRbLx23PSsIxyBLpV24J44k","false","42","2024-01-29T07:37:33.336Z","1706513853336","Secure payments? Our forte. Your outfit? We’ll leave that to you.
Enable #AirtelSafePay, the safe way to pay where no money leaves your bank account without your permission. Switch to the #SafeDigitalAccount for all your daily transactions.

Download the #airtelThanks App, now!","1mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7157637881103011840?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7157637881103011840%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7157637881103011840"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","0","https://media.licdn.com/dms/image/D4D22AQFWehGS9Azhbg/feedshare-shrink_2048_1536/0/1695300428345?e=1712188800&v=beta&t=uAs_aLCQGcDOFW7xgOZp7IC3QXJiV3lD03cfl-QUOCg","true","106","2023-09-22T09:24:00.149Z","1695374640149","Join Prasad Routray, Head - Corporate Business & Alliances of #AirtelPaymentsBank, as he shares his thoughts in a panel discussion along with the other industry leaders on ‘Navigating India's Fleet Industry Landscape: Business Strategies, Finance, Mobility Adoption, and Risk Management,’ at the India Fleet Show on 27th September 2023, 11:15 am onwards at Radisson Blu, Bengaluru. 
For more information, please visit – https://lnkd.in/dncaN58j 
#DigitalBank #BankingforBusiness #B2B #Fleet #EVCharging  ","5mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7110916634675970048?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7110916634675970048%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7110916634675970048"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","5","https://media.licdn.com/dms/image/D5605AQEckwlHwLrQ5g/feedshare-thumbnail_720_1280/0/1706080107437?e=1709640000&v=beta&t=Rhf39eTQ0i14ZIka9_TkcOXLyPTjpB5YLqJJeZi14II","false","27","2024-01-24T07:08:41.426Z","1706080121426","Skip using public Wi-Fi to safeguard yourself against scams.
Enable #SafePay where no money leaves your bank account without your approval. #AirtelPaymentsBank the #SafeDigitalAccount

Download the #airtelThanks App now!","1mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7155818677618049024?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7155818677618049024%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7155818677618049024"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","2","https://media.licdn.com/dms/image/D4D22AQESVWjeGNUAsA/feedshare-shrink_2048_1536/0/1692943579956?e=1712188800&v=beta&t=4jWnP9AOqb3xFrGKzQ7D2sNklxqAdYFPmTPmBAnlbgY","false","168","2023-08-25T06:06:21.562Z","1692943581562","Meet Ruthambharaa Hebbar from our Product Team. Discover what makes her a better human being and how she strives for a balance while working at #AirtelPaymentsBank. 
Stay tuned until next Friday when we introduce another amazing woman at the Bank.
#WomenAtBank #GreatPlaceToWork #DigitalBank","6mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7100720035920248832?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7100720035920248832%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7100720035920248832"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","3","https://media.licdn.com/dms/image/D5605AQG-KJmazf9RsQ/feedshare-thumbnail_720_1280/0/1706247376082?e=1709640000&v=beta&t=oSB9bl-Yvdf74eybeqXL8LYDj9b3LAcb4B8YhlgaS8w","false","99","2024-01-26T05:36:34.153Z","1706247394153","#HappyRepublicDay

#AirtelPaymentsBank celebrates the unity, diversity, and the spirit of our great nation.","1mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7156520270285987840?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7156520270285987840%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7156520270285987840"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","10","https://media.licdn.com/dms/image/D4D05AQHWl2lZUeke5w/videocover-high/0/1686038192224?e=1709640000&v=beta&t=bsCFWX1zKNfupqV_3HaqMSQkGmpTRSgiNNgtHuG42DU","false","254","2023-06-06T07:56:38.845Z","1686038198845","We are excited to announce our partnership with #TruecallerForBusiness to ensure trusted and verified communication from #AirtelPaymentsBank.  
Enjoy the safe banking experience with us!  
Watch the video to know more about the partnership and how it makes your life simpler, safer, and easier.  Truecaller
#SafestDigitalAccount #Truecaller","9mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7071756761568862208?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7071756761568862208%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7071756761568862208"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","1","https://media.licdn.com/dms/image/sync/D4D27AQE2cZyOcdhTRg/articleshare-shrink_800/0/1707893271866?e=1709640000&v=beta&t=pHiUeUVgk85Tw77OIUe4EdlOTGzHs4tGrMZJYBNgqE4","false","141","2023-08-29T10:12:21.624Z","1693303941624","Embracing digital convenience? Be cautious too! 
As banking goes high-tech, so do fraudsters. Stay savvy, protect your transactions. Let's bank on awareness!

#AirtelPaymentsBank #SafestDigitalAccount

https://lnkd.in/dPFReSvX","6mo","The dark side of relying on one account for all your banking services!","https://www.linkedin.com/feed/update/urn:li:activity:7102231495569735680?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7102231495569735680%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7102231495569735680"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","13","https://media.licdn.com/dms/image/D4D05AQFJyX1vGiXnOw/feedshare-thumbnail_720_1280/0/1680542752011?e=1709640000&v=beta&t=vyifpEzC4EbcXO-vfkUbougdnJiObplIapl72yhCCTI","false","43","2023-04-03T17:28:04.515Z","1680542884515","Make safer and secure payments even while you are excited to make a purchase with #AirtelPaymentsBank.

Enable #AirtelSafePay, the safest way to pay where no money leaves your bank account without your permission.

Switch to the #SafestDigitalAccount for all your daily transactions.

Download the #AirtelThanks App today!","11mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7048707742693306368?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7048707742693306368%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7048707742693306368"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","9","https://media.licdn.com/dms/image/C4E05AQHElpfFm1aFvg/videocover-high/0/1679473296838?e=1709640000&v=beta&t=5LaLfbTiMlyUALMtTn6PHDSMBW_pbiH6QLNc7pnE7A0","false","708","2023-03-22T08:21:46.908Z","1679473306908","Fraud Alert: Mails notifying that your account details have been changed when you didn’t change them.

Use #AirtelPaymentsBank with #AirtelSafePay, where no money leaves your account without your permission.
Switch to the #SafestDigitalAccount for all your daily transactions.
Download the #airtelThanks App today!","1yr","Fraud Alert: Mails notifying that your account details have been changed when you didn’t change them.","https://www.linkedin.com/feed/update/urn:li:activity:7044221609057865728?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7044221609057865728%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7044221609057865728"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","1","https://media.licdn.com/dms/image/D5605AQHonnQ9IpF4GQ/feedshare-thumbnail_720_1280/0/1707899279362?e=1709640000&v=beta&t=nCDFfJ8y2-LDmJsbUR-bXdsN1EIT4QjAwBFt_7bHZVA","false","71","2024-02-14T08:28:17.240Z","1707899297240","#AirtelPaymentsBank wishes you all a Happy #ValentinesDay!","1w",,"https://www.linkedin.com/feed/update/urn:li:activity:7163448854011392000?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7163448854011392000%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7163448854011392000"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","1","https://media.licdn.com/dms/image/D4D05AQEvSH2-nI696A/feedshare-thumbnail_720_1280/0/1683197713861?e=1709640000&v=beta&t=IiafuJNfmGmmainRMJFUBDJSKQzBjxNrzN7JR_R0dHk","false","56","2023-05-04T10:55:26.125Z","1683197726125","This #WorldPasswordDay, let’s #SkipTheFraud and keep your data safe by using safer and stronger passwords.  
Download the #airtelThanks App now!","10mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7059842955477417984?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7059842955477417984%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7059842955477417984"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","4","https://media.licdn.com/dms/image/D4D05AQECRzXQGUNwOQ/videocover-high/0/1682922592518?e=1709640000&v=beta&t=fXwX6zxRmk-HGxdUUvuqQ6Ys4KbEXcjJqbvj1Cx4U6Q","false","166","2023-05-01T06:30:00.837Z","1682922600837","Be attentive while making online transactions. 
Enable #AirtelSafePay, the safest way to pay where no money leaves your bank account without your permission.
Switch to the #SafestDigitalAccount from the comfort of your home
Download the #AirtelThanks App now!","10mo","Be attentive while making online transactions. ","https://www.linkedin.com/feed/update/urn:li:activity:7058688996381499392?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7058688996381499392%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7058688996381499392"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","1","https://media.licdn.com/dms/image/D4D05AQG1yEaGdNUqMg/feedshare-thumbnail_720_1280/0/1683116043062?e=1709640000&v=beta&t=62la1K2v9ZW-1pYcpQegLQY-D1akhn_aP0aVDEwb1VA","false","81","2023-05-03T12:14:16.221Z","1683116056221","Stay safe from Vishing. Be cautious of sharing any personal information and ensure to verify the identity of the sender/recipient before revealing sensitive information.

Enable #AirtelSafePay, the safest way to pay where no money leaves your bank account without your approval.

Download the #airtelThanks App now!","10mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7059500407072464896?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7059500407072464896%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7059500407072464896"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","0","https://media.licdn.com/dms/image/D4D22AQF45PsCI5kg8g/feedshare-shrink_2048_1536/0/1700591239814?e=1712188800&v=beta&t=UT9_4x9nkklJNEERcm8Xa5wxOGGzeJADf8FDGDRkULE","true","25","2023-11-22T06:26:52.918Z","1700634412918","Join Anubrata Biswas, MD and CEO of Airtel Payments Bank, for an insightful panel discussion on ‘Fintechs: Strengthening governance, economics, and scalability’ at #FIBAC2023 by FICCI  and IBA, on 23rd November, 9:45 am at Hotel Trident, Mumbai.
Learn more about the event at https://lnkd.in/dc345Z_f
#AirtelPaymentsBank #DigitalBank #Fintech #FICCI #IBA","3mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7132977720640122880?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7132977720640122880%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7132977720640122880"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","3","https://media.licdn.com/dms/image/D4D05AQEVrwe4amOy7g/feedshare-thumbnail_720_1280/0/1684327503139?e=1709640000&v=beta&t=_gi9NdfKVxBEICCKBQGNNuYGpjmRYzNFdimju6KNUzc","false","158","2023-05-17T12:45:46.337Z","1684327546337","Beware of Identity Theft. Avoid sharing any personal information, it can be used against you to empty your bank account by scammers. 
Enable #AirtelSafePay, the safest way to pay where no money leaves your bank account without your approval.

Download the #airtelThanks App now!

#AirtelPaymentsBank #SafestDigitalAccount","10mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7064581764911964161?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7064581764911964161%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7064581764911964161"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","0","https://media.licdn.com/dms/image/D5605AQEt0ofNMQKb6g/feedshare-thumbnail_720_1280/0/1705486838501?e=1709640000&v=beta&t=lBiynut8tvF1M2Bo7QHxUPX2cZ3X5FKV7RzRYQx7E_E","false","30","2024-01-17T10:20:59.231Z","1705486859231","Stay safe against soaring scams. 
Enable #SafePay where no money leaves your bank account without your approval. #AirtelPaymentsBank the #SafeDigitalAccount

Download the #airtelThanks App now!","1mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7153330355620466688?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7153330355620466688%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7153330355620466688"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","3","https://media.licdn.com/dms/image/D4D05AQE5eXH1fPu3KA/videocover-high/0/1683700391586?e=1709640000&v=beta&t=xGR7YccS7jgBk4LYAwVcAEFEVFVOlifqX8M7kuuWuxc","false","121","2023-05-10T06:33:17.055Z","1683700397055","Beware of Smishing. Never share personal information with strangers. 
Enable #AirtelSafePay, the safest way to pay where no money leaves your bank account without your approval.

Download the #airtelThanks App now!

#AirtelPaymentsBank #SafestDigitalAccount","10mo","Beware of Smishing","https://www.linkedin.com/feed/update/urn:li:activity:7061951310169804800?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7061951310169804800%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7061951310169804800"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","4","https://media.licdn.com/dms/image/sync/C4D22AQHU3LO8LbPMbw/feedshare-shrink_2048_1536/0/1679291627853?e=1712188800&v=beta&t=-eDygCbcdFHV4tGz0k8kshAJ9-6rFlG8xonc-01Slfo","false","168","2023-03-20T05:53:53.728Z","1679291633728","Pradeep Kumar Rangi, Chief Risk Officer of #AirtelPaymentsBank will speak about ‘Implementing a Future-Ready Risk Management Systems’ during a fireside Chat at the 6th edition of The Economic Times Best BFSI Brands on March 21, 2023, at Mumbai.

Register here - https://lnkd.in/dsiPXGaC","1yr","Register Now","https://www.linkedin.com/feed/update/urn:li:activity:7043459616512389120?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7043459616512389120%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7043459616512389120"
"297K","Airtel Payments Bank","airtelpaymentsbank","https://www.linkedin.com/company/airtelpaymentsbank/","Company","9","https://media.licdn.com/dms/image/C4E05AQEMjRJ3YyXhjw/videocover-high/0/1679379384548?e=1709640000&v=beta&t=QuYx3ZBOe9Pdo2xTkveCOj4kz_ypA51eXuL6sV12HWc","false","704","2023-03-21T06:16:31.082Z","1679379391082","Enable #AirtelSafePay, the safest way to pay where no money leaves your bank account without your approval.
Switch to the #SafestDigitalAccount for all your daily transactions.
Download the #airtelThanks App today!","1yr","Enable #AirtelSafePay, the safest way to pay where no money leaves your bank account without your approval.","https://www.linkedin.com/feed/update/urn:li:activity:7043827697533231104?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7043827697533231104%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7043827697533231104"
